 69.5804343,  0.3158214
-122.7914084,  0.4852385
 73.4413592,  0.5462597
-121.2529092,  1.1605714
 69.8877590,  1.2921280
-105.7364138,  1.4609419
 73.4747475,  1.5609335
-108.6793063,  1.8054663
 72.2675308,  1.9450774
-109.8802188,  2.1226832
 68.4072251,  2.3217259
-117.9774758,  2.5570079
 75.6821794,  2.6931870
-109.7599390,  2.8435694
 85.7951222,  2.9999579
-109.7414340,  3.1261557
 74.4127933,  3.2183881
-109.0111925,  3.4557743
 70.9752449,  3.6554474
-108.5138427,  3.7945806
 70.1080458,  3.9522628
-107.9687482,  4.1904377
 70.1154515,  4.3482164
-119.9136795,  4.5098242
 75.6214476,  5.0710786
-108.6231070,  5.1974074
 89.5527443,  5.4267557
-107.3494730,  5.8576218
 66.7319096,  6.0436563
-118.2537495,  6.2341144
 72.9719697,  6.3699194
-103.4688356,  6.7081866
 77.1213956,  6.9682975
-112.5627949,  7.3020051
 69.0475835,  7.5355290
-105.8051422,  7.6444212
 70.0175154,  7.9700280
-108.2198013,  8.1057622
 86.4369144,  8.3531721
-112.7860169,  8.4521451
 73.5814238,  8.6823173
-113.0287717,  8.8782085
 67.3395026,  9.1057922
-112.6045879,  9.2699572
 68.8394601,  9.5145907
-109.0728656,  9.6571063
 74.6025146,  9.8723919
-109.4809628, 10.0557310
 73.5445485, 10.2834803
-103.5582202, 10.3554819
 70.4691003, 10.5207732
-110.0341984, 10.6602380
 72.0434095, 10.9438440
-105.5489360, 11.0530996
 74.7183927, 11.1916321
-107.7416922, 11.3417371
 82.0644223, 11.5266800
-93.0705930, 11.5812561
 69.9614866, 11.6977598
-108.7729457, 11.9322803
 75.8980825, 12.0169688
-112.1037786, 12.3799921
 75.8211899, 12.4607924
-109.7878531, 12.5935397
 75.3002050, 12.7348335
-108.8128610, 13.0101333
 76.1363607, 13.2272113
-102.2645113, 13.3078188
 73.7306829, 13.5133730
-99.1426374, 13.5752506
 68.6620356, 13.7309591
-113.0519914, 13.9183948
 75.1038482, 14.1326078
-106.5877207, 14.2793845
 68.1117140, 14.7094653
-110.3156981, 14.9490829
101.2790242, 15.1235309
-95.5207491, 15.1555111
 89.0397725, 15.6079446
-111.6232597, 15.7599445
