100.2980997,  0.2904494
-160.1017055,  0.6603652
126.0913688,  0.7641708
-158.5847224,  1.0311082
123.7321821,  1.1451523
-160.1810404,  1.2877208
114.8002643,  1.3855764
-160.8591319,  1.6304553
100.8202432,  1.7702193
-165.0187755,  1.9303126
121.9458761,  2.0853514
-162.4347027,  2.1994354
112.0848571,  2.4565887
-160.9850495,  2.5975045
108.7504721,  2.6857541
-154.3088139,  2.9077792
105.5401479,  3.0082378
-163.5946245,  3.2906876
 98.9450089,  3.5306471
-156.8165819,  3.6910393
109.0882182,  3.8715808
-157.8991787,  3.9952582
108.1062054,  4.2058776
-157.6530753,  4.4200764
101.2631461,  4.6171973
-157.8359952,  4.7197581
111.6811956,  4.8920474
-161.3920833,  5.2390804
109.7514078,  5.3712903
-163.8573010,  5.7195425
118.1755573,  5.9617352
-155.8023917,  6.2031158
112.3435068,  6.3713847
-157.1380443,  6.8508995
102.6716404,  6.9471096
-159.2471809,  7.0875634
123.7421715,  7.1883220
-160.4045994,  7.3183747
112.3920387,  7.5528285
-153.5400332,  7.6407882
104.4672145,  7.7133125
-157.5097137,  7.9249974
108.9672967,  8.0661456
-154.9083346,  8.2039387
112.0784307,  8.4793281
-156.6413227,  8.6206178
106.3669711,  8.8834020
-158.3402401,  8.9656969
 97.4668195,  9.0800184
-158.6559719,  9.2427015
117.9586651,  9.3272205
-161.0760154,  9.5211583
110.9516295,  9.6450707
-158.1818307,  9.8153640
112.3524678,  9.8996531
-161.9584128, 10.1078695
110.2417395, 10.2644665
-162.4962753, 10.4052394
112.4229347, 10.6958522
-156.2713759, 11.0012262
104.3114872, 11.2432855
-175.5857298, 11.3256850
104.7990062, 11.3841594
-159.7843871, 11.4984765
103.4237169, 11.6252393
-167.4927616, 11.8759850
 98.1958847, 11.9888100
-157.9217844, 12.1477881
110.9642588, 12.2547908
-163.8483938, 12.3935586
105.6863754, 12.5817598
-156.5322638, 12.7799290
114.5557102, 12.9221719
-160.2363452, 13.1070826
114.5461974, 13.2370355
-160.9094534, 13.3433717
109.5529583, 13.5504215
-152.5712447, 13.6250414
101.2567482, 13.8037106
-177.5477887, 14.0430754
131.8733373, 14.0922403
-159.1580369, 14.2357921
109.0824396, 14.4439393
-162.7989641, 14.6133537
102.9495791, 14.7199992
-158.7633948, 14.8539428
115.8586049, 15.0637371
-157.3483321, 15.1711905
104.0781180, 15.2486467
-162.7872517, 15.4766661
114.0485072, 15.5373852
-155.5769563, 15.7282479
109.5982511, 15.8619837
-161.8724518, 15.9987489
