107.0072045,  0.4024955
-160.1028015,  0.7737190
106.4343028,  0.8573202
-168.3498465,  1.3003871
102.2857041,  1.4619158
-159.6529413,  1.7612617
101.3587092,  2.1023663
-151.9132906,  2.1782230
130.8581940,  2.3672234
-137.2863833,  2.3994407
117.3419932,  2.7191569
-194.6508347,  3.0190126
103.1450491,  3.0623389
-159.6355731,  3.2170583
101.1370934,  3.3824912
-151.5341870,  3.4469328
 98.9356419,  3.5325361
-149.9105972,  3.8010811
104.7923649,  4.0697450
-156.4955895,  4.2005666
113.7819132,  4.4327099
-163.3295021,  4.6756024
111.9547953,  4.8528595
-160.0420458,  5.3006642
100.9800046,  5.4545641
-162.2734521,  5.5749696
100.8269128,  5.9015803
-159.2654331,  6.0838791
100.5967141,  6.2022512
-157.4594960,  6.3453414
122.0523894,  6.4933637
-176.2195466,  6.6015946
117.5503243,  6.6478179
-152.7909855,  6.8468602
103.0374473,  6.9322802
-159.9640291,  7.0002244
103.0678154,  7.1410656
-163.2336642,  7.4275206
110.7858066,  7.5204661
-174.5356035,  7.5687236
119.9190140,  7.6112084
-156.6204758,  7.7846109
107.2076600,  8.1422134
-145.3529895,  8.1897279
115.0925622,  8.3483797
-141.7987772,  8.3916126
114.7185626,  8.6970531
-158.0923408,  9.3271054
100.2639889,  9.6739998
-164.1214188, 10.2029601
108.3225274, 10.3022853
-168.8108463, 10.5219864
109.7344993, 10.5944597
-158.1450957, 10.7616514
111.3573868, 10.9327053
-158.1280966, 11.4305311
105.1548352, 11.5890649
-160.0250088, 11.8093878
111.3895046, 12.1485878
-167.2836352, 12.2677292
114.8541213, 12.4454896
-157.5831070, 12.5197955
106.8978335, 12.6151484
-151.4301232, 12.6795944
 97.0434174, 12.8392187
-161.4359225, 13.6073793
118.6577823, 13.6875773
-155.5623943, 13.9511687
 21.5130349, 14.0169240
-158.6242950, 14.3844793
111.4456763, 14.5049778
-163.9048408, 15.5737289
113.0134341, 15.8825090
-157.7309979, 16.0160201
117.6014607, 16.2742206
-159.6254747, 16.5026548
