111.0465306,  0.4407256
-147.5479203,  0.6110265
116.5033797,  0.8145866
-136.5952289,  0.8629847
114.0093111,  1.0485094
-144.5163359,  1.1300206
110.3977941,  1.4935151
-141.9542442,  1.7128018
115.9202872,  1.9150521
-145.8469921,  2.2150131
131.0260588,  2.3707396
-146.4000618,  2.4776171
112.6955374,  2.7796403
-154.6730565,  2.9266375
112.3588943,  2.9851659
-148.7831943,  3.2910359
114.4224932,  3.4425528
-145.2950469,  3.5290900
106.3907840,  3.6922465
-144.9655349,  3.8581509
103.1936892,  3.9267524
-146.0662277,  4.3971320
114.8182733,  4.5195065
-152.9983953,  4.6371890
107.1760845,  4.7660874
-151.9794423,  4.9371383
125.9138457,  5.0621012
-144.7371774,  5.2344360
111.2021927,  5.3430848
-160.9024430,  5.6180043
112.5046081,  5.8217108
-147.5682674,  5.9090701
113.0082112,  6.1009301
-161.8214235,  6.2925585
103.6303594,  6.3267103
-144.1704011,  6.4313647
109.6803949,  6.6146981
-142.8060708,  6.7108951
109.0651826,  6.9209070
-137.6268820,  6.9781530
115.9670337,  7.2072782
-143.2859482,  7.2838160
116.7048511,  7.4615100
-147.4654151,  8.1251717
105.1461205,  8.2980123
-145.3126949,  8.5343249
131.9664692,  8.6517411
-132.4959908,  8.6812319
107.5024391,  8.8172066
-134.6960651,  8.8687604
119.7456969,  9.0324027
-144.6525072,  9.3360715
115.2334687,  9.4486328
-143.9608466,  9.5152565
129.0958530,  9.7370181
-142.1503965,  9.8196254
111.6176922,  9.9513129
-142.4002545, 10.1023028
109.6629001, 10.2086805
-145.9076992, 10.3033455
109.8194430, 10.5173504
-144.9492151, 10.6054736
 98.9671096, 10.8394617
-138.6664022, 11.0010420
104.5649079, 11.1364501
-144.3744752, 11.4813927
106.5623349, 11.6233557
-144.8114822, 11.7790790
120.8512307, 12.0038730
-144.9353304, 12.1330060
110.7272150, 12.2784962
-166.5149184, 12.3870074
106.3293237, 12.4337441
-143.2261632, 12.5466115
118.9318577, 12.6462046
-142.6888549, 12.7795690
119.2828678, 13.1121068
-146.4301717, 13.2865469
123.4474836, 13.4544881
-144.4657785, 13.5763966
118.2610996, 13.6799736
-147.5472521, 13.7994889
